Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
16.213263	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05035731318828052	-0.18824928977002467	14.412418562500038	1.7875	0.0	0.0	0.0	0.0	
16.313891	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05069223922157845	0.15813881039738603	14.587202750000035	1.5375	0.0	0.0	0.0	0.0	
16.413547	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06146738483828476	-0.16049055804569431	14.758060175000034	1.7	0.0	0.0	0.0	0.0	
16.513141	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06746222252519327	0.06822095548667177	14.928413150000036	1.775	0.0	0.0	0.0	0.0	
16.613836	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0805175716413219	-0.1960830422811854	15.100257687500038	1.6375	0.0	0.0	0.0	0.0	
16.750724	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06693446029090562	0.10194015107818961	15.338958650000032	2.1125	0.0	0.0	0.0	0.0	
16.813526	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05928529098498003	0.09240340889068961	15.443470900000031	1.825	0.0	0.0	0.0	0.0	
16.913286	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06111892644000509	0.0028261519152431858	15.620493525000027	1.7875	0.0	0.0	0.0	0.0	
17.014023	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05981643631051312	-0.04042978586377467	15.798211750000032	1.7125	0.0	0.0	0.0	0.0	
17.114778	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0638220163451066	-0.07295688868185503	15.965717262500032	1.7375	0.0	0.0	0.0	0.0	
17.214554	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07269586468187919	0.05493763601122533	16.14459427500003	1.85	0.0	0.0	0.0	0.0	
17.314271	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.059018026776590765	-0.07721436287270324	16.329020900000035	2.075	0.0	0.0	0.0	0.0	
17.414787	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05547593024262169	-0.09611754828006931	16.50564120000004	1.8125	0.0	0.0	0.0	0.0	
17.51455	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05299612435971879	0.006572729203189615	16.67800853750004	1.8875	0.0	0.0	0.0	0.0	
17.614288	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05290478089609209	0.17550930509604679	16.850716987500043	1.95	0.0	0.0	0.0	0.0	
17.71502	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05347990640781582	-0.0310633426439086	17.02162801250004	1.675	0.0	0.0	0.0	0.0	
17.815865	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04979233695029309	-0.0203345076829711	17.193793187500034	1.8125	0.0	0.0	0.0	0.0	
17.915635	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04185222179726021	-0.0787470535814086	17.363640450000048	1.775	0.0	0.0	0.0	0.0	
18.023081	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05905185768904511	-0.19148497015506935	17.53032015000004	1.625	0.0	0.0	0.0	0.0	
18.116019	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06044569128216379	-0.03804560031689967	17.706299375000036	1.6375	0.0	0.0	0.0	0.0	
18.21687	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06269883005162262	-0.022037497359310387	17.885384512500043	1.8375	0.0	0.0	0.0	0.0	
18.316855	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06250599385063291	0.0886568316027432	0.0011959951358614584	1.775	0.0	0.0	0.0	0.0	
18.4162	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.062242112733489084	-0.15895786733698897	0.0074211692091103966	1.775	0.0	0.0	0.0	0.0	
18.516083	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.057661407187171866	-0.04230307450774789	0.006557046274745817	1.8	0.0	0.0	0.0	0.0	
18.617638	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05155492748916404	0.198840263661895	0.008113155538849868	1.7	0.0	0.0	0.0	0.0	
18.716368	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06812869150054371	-0.08726200196310503	0.009335551937771793	1.8	0.0	0.0	0.0	0.0	
18.817673	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0731796467299762	-0.15010232102002466	0.012107839496638422	1.875	0.0	0.0	0.0	0.0	
18.916392	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0712918818150242	0.04574149175899319	0.011549123578667065	1.8125	0.0	0.0	0.0	0.0	
19.016056	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07893428493845892	-0.17479567132694432	0.015230791592865438	1.9125	0.0	0.0	0.0	0.0	
19.11807	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.08133627972271684	0.04352760517975212	0.01818941633888827	1.625	0.0	0.0	0.0	0.0	
19.216769	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.08255080947982753	0.0511910587232789	0.016887219016588607	1.8	0.0	0.0	0.0	0.0	
19.316479	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.09694247963790247	-0.19914842369859614	0.015364680892213198	1.7125	0.0	0.0	0.0	0.0	
19.446259	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.09321092999418912	0.016279770358323543	-0.03976160195669055	1.2875	0.0	0.0	0.0	0.0	
19.545897	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.10529533192287825	-0.2521114026327479	-0.032070434109914725	1.8125	0.0	0.0	0.0	0.0	
19.644932	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.10919265303761785	-0.08896499163944432	-0.03419338022792772	1.6625	0.0	0.0	0.0	0.0	
19.746229	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11118867687242373	0.08950832644091283	-0.03935242370195635	1.7875	0.0	0.0	0.0	0.0	
19.846387	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.10996399784157675	-0.04724174456913181	-0.03712757840370476	1.6625	0.0	0.0	0.0	0.0	
19.946388	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11071504409806303	-0.06273895062381932	-0.037360042795141865	1.9	0.0	0.0	0.0	0.0	
20.04544	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11167245892052076	0.041654316535778904	-0.031616853081988895	1.9	0.0	0.0	0.0	0.0	
20.146615	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.1264768662105386	-0.3699582882354264	-0.025385993793825702	2.1375	0.0	0.0	0.0	0.0	
20.246237	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.12096581057172712	0.16835674845542176	-0.022569577271634417	1.8	0.0	0.0	0.0	0.0	
20.346673	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.12409178688250784	-0.11740491923431039	-0.027521680712604423	1.8	0.0	0.0	0.0	0.0	
20.446427	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.12886194553856936	0.08286666670318962	-0.02255898713655781	1.8875	0.0	0.0	0.0	0.0	
20.545858	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.13905858255230652	0.011170801329305684	-0.025262263928597154	1.7	0.0	0.0	0.0	0.0	
20.646206	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.1396201756990485	-0.11740491923431039	-0.02965520250914474	1.5	0.0	0.0	0.0	0.0	
20.773453	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.15098059610121484	0.06992394516301105	-0.028786213308597094	1.6625	0.0	0.0	0.0	0.0	
20.87241	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.15061860533795343	0.15405163517417175	-0.03264348991334472	1.675	0.0	0.0	0.0	0.0	
20.972638	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.13576006858800865	0.13651084150787712	-0.03719167431815397	1.7625	0.0	0.0	0.0	0.0	
21.072902	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.13653479648321296	0.05016926491747533	-0.03303679041607551	2.075	0.0	0.0	0.0	0.0	
21.171368	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.13495489287159543	-0.0930521668626586	-0.03734364063136755	1.7375	0.0	0.0	0.0	0.0	
