Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
51.471492	-8.4	-8.4	-8.4	-0.19687500000000002	-0.19687500000000002	-0.19687500000000002	42.75	41.625	0.5	0.5	0.875	0.125	N/A	N/A	-13.47752381072044	-45.6	91.19415154840452	-32.217436722369975	132.57520998148928	-6.1643067238778375	0.0	1.0
51.573759	-4.176377952755905	-4.176377952755905	-4.176377952755905	-0.23906249999999998	-0.23906249999999998	-0.23906249999999998	33.75	29.25	0.5	0.625	1.0	0.125	N/A	N/A	-18.972985337217455	-49.825	87.44937310532549	-56.063680170244176	131.4945021086544	-13.069373701163801	0.0	1.0
51.666637	0.08671875000000001	0.08671875000000001	0.08671875000000001	-0.26015625000000003	-0.26015625000000003	-0.26015625000000003	5.25	7.125	0.5	0.5	1.0	0.125	N/A	N/A	-22.96225196511488	-26.5	85.65238210747212	-68.10669092293236	130.48919245950566	-19.951094131271326	0.0	1.0
51.768093	0.087890625	0.087890625	0.087890625	-0.263671875	-0.263671875	-0.263671875	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-24.790956088399682	-7.1625	84.3706123048075	-74.58284679540033	129.76034296387283	-24.409991397144704	0.0	1.0
51.871169	0.087890625	0.087890625	0.087890625	-0.263671875	-0.263671875	-0.263671875	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-25.015394387077077	2.4375	83.89309022146185	-66.344480541634	129.3707854748277	-25.79198001448652	0.0	1.0
52.119207	0.08828125	0.08828125	0.08828125	-0.26484375000000004	-0.26484375000000004	-0.26484375000000004	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-24.82992043967301	1.8625	83.98105481576235	-46.477130526560146	129.4336173278995	-20.45083975250401	0.0	1.0
52.20425	0.087890625	0.087890625	0.087890625	-1.142578125	-1.142578125	-1.142578125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-24.829857446022	-0.5125	83.98105481576235	-22.947718761854258	129.53414829281436	-13.109663281915775	0.0	1.0
52.309743	0.087890625	0.087890625	0.087890625	-1.142578125	-1.142578125	-1.142578125	0.625	1.875	0.5	1.0	2.25	0.125	N/A	N/A	-24.876352418767016	2.7	84.01875392760543	-10.602821216713258	129.6472456283436	-5.6184190422844384	0.0	1.0
52.409105	0.08828125	0.08828125	0.08828125	-2.9132812500000003	-2.9132812500000003	-2.9132812500000003	0.625	1.875	0.5	0.875	1.125	0.125	N/A	N/A	-24.998606956734246	-2.4125	84.06901941006286	-2.0419651311046993	129.82317481694463	0.10375317493728371	0.0	1.0
52.510997	0.086328125	0.086328125	0.086328125	-11.05	-11.05	-11.05	0.625	1.875	0.5	38.75	39.0	0.125	N/A	N/A	-26.877545558402574	-35.1	84.14441763374903	1.3816023541418265	132.12282063937235	17.020562617160774	0.0	1.0
52.610671	0.067578125	0.067578125	0.067578125	-8.65	-8.65	-8.65	0.625	1.875	0.5	40.0	36.25	0.125	N/A	N/A	-31.27460466158951	-54.7125	84.55910786402288	3.81257009607731	136.5084839837837	44.603534504710964	0.0	1.0
52.710389	0.06953125	0.06953125	0.06953125	-8.9	-8.9	-8.9	0.625	1.875	0.5	30.375	27.25	0.125	N/A	N/A	-37.872170625878375	-72.3125	85.27539098904136	8.29257009607731	141.78635964181456	77.45059332824039	0.0	1.0
52.810629	0.07265625	0.07265625	0.07265625	-0.07265625	-0.07265625	-0.07265625	0.625	1.875	0.5	26.25	20.25	0.125	N/A	N/A	-44.7955095051439	-54.3375	85.84087766668752	11.510683303624479	145.45573986120743	100.20106951871658	0.0	1.0
52.910655	0.087109375	0.087109375	0.087109375	-0.087109375	-0.087109375	-0.087109375	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-49.74776893081429	-36.7625	85.76547944300135	10.867450980392157	147.62972197749156	113.3113725490196	0.0	1.0
53.01051	0.087890625	0.087890625	0.087890625	-0.087890625	-0.087890625	-0.087890625	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-52.47978059813624	-14.6375	85.752913072387	10.24	148.6350316266403	105.28	0.0	1.0
53.110784	0.087890625	0.087890625	0.087890625	-0.087890625	-0.087890625	-0.087890625	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-53.024020546902285	2.775	85.67751484870084	7.040000000000001	148.82352718585568	78.4	0.0	1.0
53.211028	5.20859375	5.20859375	5.20859375	-0.08828125	-0.08828125	-0.08828125	0.625	6.125	0.5	0.5	1.0	0.125	N/A	N/A	-52.66536013058292	17.175	86.07963870836033	5.12	148.81096081524132	44.8	0.0	1.0
53.312813	8.25	8.25	8.25	-0.064453125	-0.064453125	-0.064453125	25.125	24.75	0.5	0.75	1.0	0.125	N/A	N/A	-50.536315010454786	31.05	87.96459430051421	13.521568627450979	149.07485459814288	23.00862745098039	0.0	1.0
53.422534	8.3	8.3	8.3	-0.06484375	-0.06484375	-0.06484375	39.875	38.125	0.5	0.5	0.875	0.125	N/A	N/A	-46.31870341790589	49.725	91.86016919096555	36.24156862745098	149.75343861131827	13.001354723707664	0.0	1.0
53.503143	-0.20669291338582677	-0.20669291338582677	-0.20669291338582677	-0.068359375	-0.068359375	-0.068359375	32.625	32.875	0.5	0.5	0.875	0.125	N/A	N/A	-42.36712895644227	42.9625	93.46866462960352	49.041568627450985	150.18069521220647	9.801354723707664	0.0	1.0
