Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
16.054086	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.237297837500014	1.35	0.0	0.0	0.0	0.0	0.0	1.0
16.154416	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.403789212500016	2.0875	0.0	0.0	0.0	0.0	0.0	1.0
16.259789	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.561161037500016	1.5875	0.0	0.0	0.0	0.0	0.0	1.0
16.359423	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.722727112500017	1.825	0.0	0.0	0.0	0.0	0.0	1.0
16.455892	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.886935575000013	1.8	0.0	0.0	0.0	0.0	0.0	1.0
16.557003	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.04790992500002	1.8625	0.0	0.0	0.0	0.0	0.0	1.0
16.676697	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.24418697500002	1.725	0.0	0.0	0.0	0.0	0.0	1.0
16.776844	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.40551632500002	1.625	0.0	0.0	0.0	0.0	0.0	1.0
16.878603	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.559170225000019	1.7375	0.0	0.0	0.0	0.0	0.0	1.0
16.978993	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.725625550000021	1.325	0.0	0.0	0.0	0.0	0.0	1.0
17.072291	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	14.883308437500022	1.6	0.0	0.0	0.0	0.0	0.0	1.0
17.179687	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.057745962500022	1.2625	0.0	0.0	0.0	0.0	0.0	1.0
17.276424	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.221474912500014	1.8125	0.0	0.0	0.0	0.0	0.0	1.0
17.387709	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.408343312500016	1.75	0.0	0.0	0.0	0.0	0.0	1.0
17.487577	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.570622512500018	1.775	0.0	0.0	0.0	0.0	0.0	1.0
17.588758	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.730069025000018	1.5125	0.0	0.0	0.0	0.0	0.0	1.0
17.68808	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	15.901719312500012	1.425	0.0	0.0	0.0	0.0	0.0	1.0
17.787581	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.056954812500003	1.625	0.0	0.0	0.0	0.0	0.0	1.0
17.88679	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.213891299999997	1.8875	0.0	0.0	0.0	0.0	0.0	1.0
17.971588	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.347396375	1.425	0.0	0.0	0.0	0.0	0.0	1.0
18.122403	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.593951549999993	1.6875	0.0	0.0	0.0	0.0	0.0	1.0
18.182302	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.691324199999993	1.6125	0.0	0.0	0.0	0.0	0.0	1.0
18.283581	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	16.85422274999999	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
18.401382	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	17.04472497499999	1.75	0.0	0.0	0.0	0.0	0.0	1.0
18.484206	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	17.178995599999986	1.4375	0.0	0.0	0.0	0.0	0.0	1.0
18.58474	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.002204306078573747	1.65	0.0	0.0	0.0	0.0	0.0	1.0
18.684482	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.003415100349229033	1.6125	0.0	0.0	0.0	0.0	0.0	1.0
